source,food_code,recommendation_status,recommendation_reason,last_verified_at,review_source_url,allergen_tags,allergen_profile_verified,allergen_data_source,allergen_confidence_level
MFDS_STANDARD_PROCESSED,P120-104010400-0109,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2008/20080614050155/20080614050155-1.jpg,"대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P120-104010400-2305,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2008/20080614050155/20080614050155-1.jpg,"대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P117-201020100-0299,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1983/19830262001353/19830262001353-1.jpg,"우유,대두,밀,돼지고기,쇠고기",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P118-100010700-0222,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2004/2004026203248/2004026203248-1.jpg,"난류,우유,대두,밀,돼지고기,쇠고기",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-106000100-0841,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1994/199403620434/199403620434-1.jpg,"대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P106-001000100-0094,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2002/20020614263121/20020614263121-1.jpg,대두,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P108-003000400-0096,RECOMMENDABLE_WITH_CAUTION,나트륨 주의,2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1986/19860360007327/19860360007327-1.jpg,"난류,우유,대두,밀,돼지고기,토마토,닭고기,쇠고기,조개류",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P106-001000100-0240,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2008/2008054327470/2008054327470-1.jpg,대두,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-103000100-1744,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2002/2002046712764/2002046712764-1.jpg,"우유,대두,밀,아황산류",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-103000400-0676,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2002/2002046712747/2002046712747-1.jpg,"우유,대두,밀,아황산류",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-106000100-3099,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2002/2002046712747/2002046712747-1.jpg,"우유,대두,밀,아황산류",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-106000100-7077,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2002/2002046712747/2002046712747-1.jpg,"우유,대두,밀,아황산류",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P117-201020100-0285,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1995/1995026200613/1995026200613-1.jpg,"난류,우유,돼지고기",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P103-102020500-0142,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021773/19910227021773-1.jpg,"난류,우유,대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-106000100-0812,RECOMMENDABLE_WITH_CAUTION,포화지방 주의,2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1991/19910461077167/19910461077167-1.jpg,"난류,우유,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P109-500050200-0057,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1984/19840415001253/19840415001253-1.jpg,"땅콩,대두,호두",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P110-600060000-0001,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1984/19840415001340/19840415001340-1.jpg,대두,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P109-500050200-0054,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1984/19840415001263/19840415001263-1.jpg,대두,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P109-500050200-0140,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1984/19840415001321/19840415001321-1.jpg,"땅콩,대두,호두",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P109-500050200-0053,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1984/19840415001264/19840415001264-1.jpg,대두,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P109-500050200-0052,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1984/19840415001297/19840415001297-1.jpg,대두,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P109-500050200-0050,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1984/1984041500155/1984041500155-1.jpg,대두,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-106000100-0810,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2006/2006024237633/2006024237633-1.jpg,"난류,우유,대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P108-011000200-0064,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1988/1988044500944/1988044500944-1.jpg,"대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P108-003000400-0126,RECOMMENDABLE_WITH_CAUTION,나트륨 주의,2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1988/19880383127920/19880383127920-1.jpg,"난류,우유,대두,밀,돼지고기,쇠고기",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P108-003000400-0122,RECOMMENDABLE_WITH_CAUTION,나트륨 주의,2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2012/20120512055135/20120512055135-1.jpg,"우유,땅콩,대두,밀,게,새우,돼지고기,닭고기,쇠고기,오징어,조개류",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P117-300030000-0016,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2013/2013040504579/2013040504579-1.jpg,돼지고기,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P117-300030000-0074,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2008/20080405015143/20080405015143-1.jpg,돼지고기,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P110-300030000-0010,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1998/19980449002582/19980449002582-1.jpg,대두,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P110-300030000-0009,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1998/19980449002581/19980449002581-1.jpg,대두,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P123-204020300-0141,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2007/20070355030280/20070355030280-1.jpg,"난류,우유,대두,밀,돼지고기,쇠고기",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-415000400-0842,RECOMMENDABLE_WITH_CAUTION,포화지방 주의,2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2009/2009020009667/2009020009667-1.jpg,"우유,대두,밀,돼지고기,토마토",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P119-401040100-0097,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2012/201204760062/201204760062-1.jpg,우유,true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-405000400-8868,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1993/199301880911745/199301880911745-1.jpg,"난류,우유,대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P120-104010400-1915,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2011/2011014437041/2011014437041-1.jpg,"대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P103-102020500-0170,RECOMMENDABLE_WITH_CAUTION,포화지방 주의,2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1991/19910227021716/19910227021716-1.jpg,"우유,대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P103-101020200-0163,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1973/197303470031005/197303470031005-1.jpg,"우유,대두",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-106000100-7164,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2006/200602423765/200602423765-1.jpg,"난류,우유,대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-106000100-0785,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2006/200602423765/200602423765-1.jpg,"난류,우유,대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P101-405000400-0942,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/1993/199301880911745/199301880911745-1.jpg,"난류,우유,대두,밀",true,FOODQR,LABEL_DERIVED
MFDS_STANDARD_PROCESSED,P102-103010300-0188,RECOMMENDABLE,"",2026-06-30,http://www.haccp.or.kr/fresh/prdimg/2006/20060379004114/20060379004114-1.jpg,우유,true,FOODQR,LABEL_DERIVED
