brand_name,menu_name,category,nutrition_basis,serving_size_g,calories,protein,carbs,fat,sodium,sugar,saturated_fat,source_url,last_verified_at,recommendation_status,recommendation_reason,allergen_tags,allergen_profile_verified
버거킹,갈릭메이플소스,OTHER,PER_SERVING,10.5,30,0.1,,,40.3,6.1,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"토마토, 돼지고기, 대두",true
버거킹,갈릭불고기 맥시멈 원파운더,PROCESSED,PER_SERVING,573,1694,93,,,2262,18,45,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 우유, 대두, 밀, 난류",true
버거킹,갈릭불고기 맥시멈2,PROCESSED,PER_SERVING,358,1076,54,,,1710,7,24,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 우유, 쇠고기, 난류",true
버거킹,갈릭불고기 맥시멈3,PROCESSED,PER_SERVING,468,1347,77,,,1902,15,28,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 우유, 대두, 밀, 난류",true
버거킹,갈릭불고기와퍼,PROCESSED,PER_SERVING,293,768,31,,,1007,9,12,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 토마토, 쇠고기, 난류",true
버거킹,고구마 크림치즈 파이 로얄,PROCESSED,PER_SERVING,62,240,3,,,94,8,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 대두, 밀",true
버거킹,구운갈릭 시즈닝,PROCESSED,PER_SERVING,3,8,0,,,150,2,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,밀,true
버거킹,너겟킹 10조각,PROTEIN_SOURCE,PER_SERVING,165,368,22,,,1054,0.9,5,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 닭고기",true
버거킹,너겟킹 4조각,PROTEIN_SOURCE,PER_SERVING,66,147,9,,,422,0.4,2,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 밀, 닭고기",true
버거킹,너겟킹 8조각,PROTEIN_SOURCE,PER_SERVING,132,294,17,,,843,0.7,4,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 닭고기",true
버거킹,대~호 버거,PROCESSED,PER_SERVING,254,788,36,,,1129,10,19,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 난류, 쇠고기, 우유",true
버거킹,더 크리스퍼,PROCESSED,PER_SERVING,225,696,26,,,1392,5,9,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"토마토, 난류, 쇠고기, 닭고기, 대두, 밀",true
버거킹,더 크리스퍼 베이컨&치즈,PROCESSED,PER_SERVING,231,727,28,,,1553,6,10,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 우유, 돼지고기, 토마토, 닭고기, 쇠고기, 난류",true
버거킹,더블비프불고기버거,PROCESSED,PER_SERVING,190,565,26,,,796,6,12,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 우유, 밀, 대두",true
버거킹,더블오리지널치즈버거,PROCESSED,PER_SERVING,192,533,27,,,728,5,12,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 토마토, 쇠고기, 우유, 대두, 밀",true
버거킹,더블통모짜와퍼,PROCESSED,PER_SERVING,500,1277,65,,,1740,7,26,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 토마토, 밀, 쇠고기, 난류, 대두",true
버거킹,더블트러플머쉬룸와퍼,PROCESSED,PER_SERVING,414,960,54,,,1269,15,22,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 대두, 돼지고기, 우유, 토마토, 밀, 난류",true
버거킹,더오치 맥시멈 원파운더,PROCESSED,PER_SERVING,606,1789,106,,,3351,17,58,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 토마토, 우유, 대두, 밀",true
버거킹,더오치 맥시멈2,PROCESSED,PER_SERVING,375,1018,53,,,2045,9,29,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 밀, 난류, 대두, 쇠고기, 토마토",true
버거킹,더오치 맥시멈3,PROCESSED,PER_SERVING,501,1499,81,,,3094,11,44,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 우유, 토마토, 쇠고기, 난류, 밀",true
버거킹,두툼버거,PROCESSED,PER_SERVING,362,986,52,,,1923,14,18,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 오징어, 밀, 대두, 우유, 돼지고기, 토마토, 닭고기, 쇠고기",true
버거킹,두툼버거 더블,PROCESSED,PER_SERVING,443,1269,73,,,2157,14,24,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 닭고기, 토마토, 오징어, 우유, 대두, 밀, 돼지고기",true
버거킹,딥 크런치 아포가토,PROCESSED,PER_SERVING,151,182,5,,,150,29,3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,우유,true
버거킹,딥 트러플 머쉬룸 더블,PROCESSED,PER_SERVING,357,996,52,,,1258,5,24,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 우유, 대두, 밀",true
버거킹,딥 트러플 프라이,PROCESSED,PER_SERVING,130,384,4,,,529,2,6,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 난류, 우유, 대두",true
버거킹,랠리쉬 소스,OTHER,PER_SERVING,10.5,21,0.2,,,46,3.4,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,,
버거킹,롱베이컨,PROCESSED,PER_SERVING,5,22,1,,,42,0,0.6,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,돼지고기,true
버거킹,롱베이컨 2장,PROCESSED,PER_SERVING,10,44,3,,,83,0,1.3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,돼지고기,true
버거킹,롱치킨버거,PROTEIN_SOURCE,PER_SERVING,206,621,23,,,1235,7,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 닭고기, 난류, 대두",true
버거킹,리치브라운소스,OTHER,PER_SERVING,11,39,0,,,0,0,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"토마토, 난류, 대두, 우유",true
버거킹,망고 선데,PROCESSED,PER_SERVING,150,179,2,,,61,34,2,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"복숭아, 우유",true
버거킹,매콤치즈 시즈닝,PROCESSED,PER_SERVING,3,9,0,,,250,1,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,대두,true
버거킹,머스타드,PROCESSED,PER_SERVING,9,30,0,,,60,2,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 대두",true
버거킹,몬스터 주니어,PROCESSED,PER_SERVING,243,687,30,,,1293,7,13,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 난류, 토마토, 우유, 대두, 밀, 닭고기",true
버거킹,몬스터와퍼,PROCESSED,PER_SERVING,403,1094,52,,,2146,8,21,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"돼지고기, 난류, 쇠고기, 닭고기, 토마토, 우유, 대두, 밀",true
버거킹,몬스터X,PROCESSED,PER_SERVING,398,1010,47,,,1906,16,20,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"조개류, 쇠고기, 난류, 밀, 닭고기, 우유, 돼지고기, 토마토, 대두",true
버거킹,미닛메이드 오렌지,PROCESSED,PER_SERVING,350,112,1.9,,,95,22,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,,
버거킹,미닛메이드 포도,PROCESSED,PER_SERVING,350,126,1,,,16,28,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,,
버거킹,밀크 선데,BEVERAGE,PER_SERVING,140,165,1,,,116,27,3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,우유,true
버거킹,바비큐치킨버거,PROTEIN_SOURCE,PER_SERVING,171,479,18,,,792,7,5,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"토마토, 밀, 우유, 대두, 닭고기, 난류",true
버거킹,바삭킹2조각,PROCESSED,PER_SERVING,99,272,15,,,497,1.7,5,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 대두, 밀, 닭고기",true
버거킹,바삭킹4조각,PROCESSED,PER_SERVING,198,544,29,,,993,3.4,10,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"닭고기, 대두, 밀, 쇠고기",true
버거킹,바삭킹8조각,PROCESSED,PER_SERVING,396,1088,59,,,1986,6.7,20.1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"닭고기, 쇠고기, 밀, 대두",true
버거킹,바삭킹8조각+디아블로소스,OTHER,PER_SERVING,421,1127,59,,,2279,14.1,20.1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 토마토, 닭고기, 쇠고기, 대두",true
버거킹,버거패티,PROCESSED,PER_SERVING,42,114,8,,,199,0,3.7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,쇠고기,true
버거킹,베이비 불고기,PROCESSED,PER_SERVING,132,333,14,,,368,5,5,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 토마토, 대두, 밀, 난류",true
버거킹,베이비 콰트로치즈,PROCESSED,PER_SERVING,148,406,19,,,621,4,11,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 토마토, 쇠고기, 밀, 대두, 난류",true
버거킹,베이비 통새우,PROCESSED,PER_SERVING,142,332,15,,,497,3,6,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 새우, 난류, 쇠고기, 토마토, 대두, 밀",true
버거킹,베이컨치즈와퍼,PROCESSED,PER_SERVING,320,844,37,,,1654,8,19,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 돼지고기, 밀, 토마토, 쇠고기, 난류, 대두",true
버거킹,불고기 롱치킨버거,PROTEIN_SOURCE,PER_SERVING,234,691,23,,,1434,7,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 난류, 닭고기, 대두",true
버거킹,불고기몬스터,PROCESSED,PER_SERVING,245,661,29,,,1260,12,11,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 대두, 토마토, 우유, 난류, 닭고기, 밀",true
버거킹,불고기와퍼,PROCESSED,PER_SERVING,293,738,31,,,1137,10,13,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 난류, 쇠고기, 토마토",true
버거킹,불고기와퍼주니어,PROCESSED,PER_SERVING,160,413,16,,,617,5,6,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 난류, 쇠고기, 토마토, 밀",true
버거킹,불끈버거 맥시멈,PROCESSED,PER_SERVING,432,1023,48,,,2760,12,20,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 새우, 난류, 쇠고기, 토마토, 우유, 대두",true
버거킹,불끈버거 맥시멈 더블,PROCESSED,PER_SERVING,513,1278,66,,,2980,13,30,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 토마토, 우유, 대두, 밀, 새우",true
버거킹,불닭소스,OTHER,PER_SERVING,11,31,0.4,,,124,2.5,0.6,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 밀, 대두, 우유, 닭고기",true
버거킹,불맛 더블치즈버거,PROCESSED,PER_SERVING,339,940,59,,,2140,10,29,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 우유, 토마토, 쇠고기, 대두",true
버거킹,불맛 더블치즈베이컨버거,PROCESSED,PER_SERVING,349,977,59,,,2295,11,28,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 쇠고기, 우유, 돼지고기, 밀, 토마토",true
버거킹,브라우니큐브,PROCESSED,PER_SERVING,15,64,0.5,,,17,5.8,2.8,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 밀",true
버거킹,브라운 페퍼콘 소스,OTHER,PER_SERVING,11,40,0.2,,,103,1.2,0.6,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 토마토, 대두, 밀",true
버거킹,블랙바비큐와퍼,PROCESSED,PER_SERVING,287,783,39,,,1300,16,15,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"오징어, 난류, 쇠고기, 돼지고기, 우유, 대두, 밀, 토마토",true
버거킹,블랙바비큐콰트로치즈와퍼,PROCESSED,PER_SERVING,323,981,46,,,1601,10,24,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 토마토, 돼지고기, 우유, 대두, 밀, 오징어",true
버거킹,블랙페퍼 치즈 소스,OTHER,PER_SERVING,11,61,0.1,,,103,0.7,1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 대두, 우유",true
버거킹,비프&슈림프버거,PROCESSED,PER_SERVING,247,640,24,,,1122,6,9,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 우유, 토마토, 쇠고기, 새우, 대두, 난류",true
버거킹,비프불고기버거,PROCESSED,PER_SERVING,136,384,15,,,492,5,5,https://www.burgerking.co.kr/,2026-06-09,RECOMMENDABLE_WITH_CAUTION,공식 영양정보 기준 단백질 15g 이상이나 탄수화물·총지방 미공개 및 나트륨/포화지방 주의,"대두, 밀, 난류, 우유, 쇠고기",true
버거킹,소불고기패티,PROCESSED,PER_SERVING,60,181,8,,,214,2.1,5.5,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 밀, 난류, 쇠고기",true
버거킹,쉐이킹프라이 구운갈릭,PROCESSED,PER_SERVING,105,292,4,,,634,0.5,3.1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 우유, 토마토, 밀",true
버거킹,쉐이킹프라이 매콤치즈,PROCESSED,PER_SERVING,105,287,4,,,687,0.6,3.1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 대두",true
버거킹,쉐이킹프라이 스윗어니언,PROCESSED,PER_SERVING,105,297,4,,,486,1.29,3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 우유",true
버거킹,슈림프버거,PROCESSED,PER_SERVING,178,516,14,,,1080,6,6,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"새우, 난류, 우유, 밀, 대두",true
버거킹,스모크 바베큐 소스,OTHER,PER_SERVING,11,17.5,0.2,,,81,3.1,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 밀, 토마토",true
버거킹,스모크 베이컨 와퍼,PROCESSED,PER_SERVING,288,870,40,,,1287,15,15,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 토마토, 밀, 대두, 돼지고기",true
버거킹,스모크 비프립 샌드위치 버거,PROCESSED,PER_SERVING,286,595,25,,,1192,24,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 쇠고기, 토마토, 우유, 대두, 밀",true
버거킹,스모크 비프립 와퍼,PROCESSED,PER_SERVING,300,811,37,,,1417,17,14,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 토마토, 대두, 밀, 난류",true
버거킹,스위트 칠리소스,OTHER,PER_SERVING,10.5,22,0,,,0,0,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"토마토, 대두",true
버거킹,스윗어니언 시즈닝,PROCESSED,PER_SERVING,3,8,0,,,140,2,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,우유,true
버거킹,스태커2와퍼,PROCESSED,PER_SERVING,424,1080,58,,,1828,8.9,29.3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 토마토, 우유, 대두, 밀, 쇠고기",true
버거킹,스태커3와퍼,PROCESSED,PER_SERVING,544,1421,84,,,2559,11.4,42.1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"토마토, 쇠고기, 밀, 대두, 우유, 난류",true
버거킹,스태커4와퍼,PROCESSED,PER_SERVING,650,1707,105,,,3067,11.9,51.8,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 토마토, 쇠고기, 난류, 밀, 대두",true
버거킹,스테이크패티,PROCESSED,PER_SERVING,98,309,19,,,425,0.7,11.1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 쇠고기, 조개류",true
버거킹,스파이시 풀드비프 와퍼,PROCESSED,PER_SERVING,340,781,39,,,1594,21,13,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 토마토, 쇠고기, 난류",true
버거킹,슬라이스치즈,PROCESSED,PER_SERVING,12,43,2,,,152,0,2.4,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 대두",true
버거킹,슬라이스치즈 2장,PROCESSED,PER_SERVING,24,87,4,,,304,1,4.9,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 대두",true
버거킹,아메리카노,BEVERAGE,PER_SERVING,249,7,0,,,3,0,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,,
버거킹,아이스아메리카노,BEVERAGE,PER_SERVING,271,8,0,,,0,0,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,,
버거킹,아이스초코,PROCESSED,PER_SERVING,294,305,3,,,172,40,2,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,우유,true
버거킹,앵그리 너겟킹 10조각,PROTEIN_SOURCE,PER_SERVING,195,545,31,,,1398,1,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"닭고기, 대두, 밀",true
버거킹,앵그리 너겟킹 4조각,PROTEIN_SOURCE,PER_SERVING,78,218,12,,,559,0.4,3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 닭고기, 대두",true
버거킹,앵그리너겟킹 8조각,PROTEIN_SOURCE,PER_SERVING,156,436,25,,,1119,0.8,6,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"닭고기, 밀, 대두",true
버거킹,양념소스,OTHER,PER_SERVING,17,42,0.2,,,101,7,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 토마토, 밀",true
버거킹,어니언링,PROCESSED,PER_SERVING,96,306,5,,,333,6,3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 밀",true
버거킹,엘파소 치폴레 소스,OTHER,PER_SERVING,11,24,0,,,142,1,0.3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"돼지고기, 난류, 우유, 대두, 밀, 토마토",true
버거킹,오리지널스 뉴욕 스테이크,PROCESSED,PER_SERVING,307,826,51,,,1762,10,22,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 대두, 밀, 돼지고기, 난류, 조개류, 쇠고기, 토마토",true
버거킹,오리지널스 메이플 갈릭,PROCESSED,PER_SERVING,324,873,42,,,1081,17,21,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 우유, 난류, 돼지고기, 토마토, 밀, 쇠고기",true
버거킹,오리지널스 엘파소 치폴레,PROCESSED,PER_SERVING,291,911,44,,,1338,9,25,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 난류, 토마토, 돼지고기, 우유, 대두, 밀",true
버거킹,오믈렛킹모닝,PROCESSED,PER_SERVING,180,496,15,,,952,5,8,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 난류, 우유, 밀",true
버거킹,와퍼,PROCESSED,PER_SERVING,286,706,30,,,1098,10,12,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 토마토, 대두, 밀, 난류",true
버거킹,와퍼주니어,PROCESSED,PER_SERVING,156,376,17,,,556,4,5,https://www.burgerking.co.kr/,2026-06-09,RECOMMENDABLE_WITH_CAUTION,공식 영양정보 기준 단백질 15g 이상이나 탄수화물·총지방 미공개 및 나트륨/포화지방 주의,"쇠고기, 밀, 대두, 토마토, 난류",true
버거킹,와퍼패티,PROCESSED,PER_SERVING,81,227,14,,,47,0,8,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,쇠고기,true
버거킹,초코 망고 선데,PROCESSED,PER_SERVING,175,246,3,,,92,45,2,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 우유, 복숭아",true
버거킹,초코 브라우니 킹퓨전,PROCESSED,PER_SERVING,177,325,6,,,195,45,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 우유, 난류",true
버거킹,초코 선데,PROCESSED,PER_SERVING,165,232,2,,,147,38,3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 우유",true
버거킹,치즈버거,PROCESSED,PER_SERVING,130,380,16,,,766,6,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 난류, 토마토, 쇠고기, 밀, 우유",true
버거킹,치즈와퍼,PROCESSED,PER_SERVING,310,799,35,,,1571,7,18,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 우유, 토마토, 난류, 쇠고기",true
버거킹,치즈와퍼주니어,PROCESSED,PER_SERVING,168,422,18,,,778,4,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 우유, 토마토, 난류, 쇠고기",true
버거킹,치즈프라이,PROCESSED,PER_SERVING,138,376,10,,,558,1.2,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 대두",true
버거킹,치킨 치즈 마요 버거,PROTEIN_SOURCE,PER_SERVING,195,640,20,,,1122,4,10,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 밀, 닭고기, 난류, 대두",true
버거킹,치킨버거,PROTEIN_SOURCE,PER_SERVING,179,532,18,,,840,4,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"닭고기, 밀, 대두, 우유, 난류",true
버거킹,치킨킹,PROTEIN_SOURCE,PER_SERVING,224,673,24,,,1037,8,10,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 우유, 닭고기, 쇠고기, 난류",true
버거킹,치킨킹BLT,PROTEIN_SOURCE,PER_SERVING,269,739,25,,,1065,12,11,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 난류, 쇠고기, 닭고기, 토마토, 돼지고기, 우유, 대두",true
버거킹,치폴레 소스,OTHER,PER_SERVING,10.5,21,0.2,,,138,3.2,0,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"돼지고기, 토마토, 대두",true
버거킹,치폴레 할라피뇨 파퍼,PROCESSED,PER_SERVING,309,895,32,,,1316,15,19,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 돼지고기, 토마토, 쇠고기, 난류, 우유",true
버거킹,카라멜 버터쿠키 킹퓨전,PROCESSED,PER_SERVING,177,299,6,,,321,42,5,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"우유, 밀",true
버거킹,코울슬로,PROCESSED,PER_SERVING,95,155,1,,,210,9,0.9,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,난류,true
버거킹,코코넛슈림프(3조각)+스위트칠리소스,OTHER,PER_SERVING,82,216,5,,,505,11,4,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 대두, 밀, 새우",true
버거킹,코코넛슈림프(6조각)+스위트칠리소스,OTHER,PER_SERVING,139,382,10,,,804,12,7,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 난류, 새우, 대두",true
버거킹,코코넛슈림프(9조각)+스위트칠리소스,OTHER,PER_SERVING,196,548,15,,,1104,13,11,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 난류, 새우, 밀",true
버거킹,콘 아이스크림,PROCESSED,PER_SERVING,95,133,3,,,74,12.6,2.1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,밀,true
버거킹,콘샐러드,PROCESSED,PER_SERVING,95,127,2,,,230,4,1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,대두,true
버거킹,콰트로치즈 와퍼주니어,PROCESSED,PER_SERVING,179,470,21,,,833,4,10,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 우유, 토마토, 쇠고기, 난류, 밀",true
버거킹,콰트로치즈 풀드비프 와퍼,PROCESSED,PER_SERVING,324,904,40,,,1794,9,22,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 토마토, 쇠고기, 난류, 오징어, 우유, 대두",true
버거킹,콰트로치즈와퍼,PROCESSED,PER_SERVING,331,887,43,,,1647,6,21,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"토마토, 쇠고기, 밀, 난류, 대두, 우유",true
버거킹,콰트로치즈X,PROCESSED,PER_SERVING,338,820,35,,,1625,9.4,21.1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"난류, 조개류, 쇠고기, 토마토, 닭고기, 우유, 대두, 밀",true
버거킹,콰트로페퍼 큐브스테이크 와퍼,PROCESSED,PER_SERVING,303,773,43,,,1714,9,15,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 난류, 토마토, 쇠고기, 우유",true
버거킹,콰트로X콰트로 큐브스테이크,PROCESSED,PER_SERVING,277,833,42,,,1540,9,18,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 토마토, 우유, 대두, 밀, 난류",true
버거킹,크리미 할라피뇨 파퍼,PROCESSED,PER_SERVING,309,884,30,,,1125,17,18,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 돼지고기, 우유, 대두, 밀, 난류",true
버거킹,크리미모짜볼(10조각),PROCESSED,PER_SERVING,140,395,14,,,248,9,1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 우유, 난류, 대두",true
버거킹,크리미모짜볼(5조각),PROCESSED,PER_SERVING,70,198,7,,,124,4,1,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 우유, 밀, 난류",true
버거킹,크리스퍼 랩,PROCESSED,PER_SERVING,133,359,12,,,651,4,3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"대두, 닭고기, 우유, 밀, 난류",true
버거킹,크리스퍼 랩 불닭 치킨,PROTEIN_SOURCE,PER_SERVING,123,299,13,,,775,4,3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"쇠고기, 닭고기, 우유, 대두, 밀, 난류",true
버거킹,크리스퍼 랩 양념 치킨,PROTEIN_SOURCE,PER_SERVING,123,342,12,,,682,6,3,https://www.burgerking.co.kr/,2026-06-09,SEARCH_ONLY,,"밀, 대두, 토마토, 닭고기, 난류, 우유",true
